item_number,name,year,theme,subtheme,pieces,minifigures,image_URL,price
3561,NBA Collectors # 2,2003,Sports,Basketball,12,3,http://images.brickset.com/sets/images/3561-1.jpg,4.99
3562,NBA Collectors # 3,2003,Sports,Basketball,13,3,http://images.brickset.com/sets/images/3562-1.jpg,4.99
3563,NBA Collectors # 4,2003,Sports,Basketball,12,3,http://images.brickset.com/sets/images/3563-1.jpg,4.99
3564,NBA Collectors # 5,2003,Sports,Basketball,12,3,http://images.brickset.com/sets/images/3564-1.jpg,4.99
3565,NBA Collectors # 6,2003,Sports,Basketball,12,3,http://images.brickset.com/sets/images/3565-1.jpg,4.99
3566,NBA Collectors # 7,2003,Sports,Basketball,12,3,http://images.brickset.com/sets/images/3566-1.jpg,4.99
3567,NBA Collectors # 8,2003,Sports,Basketball,12,3,http://images.brickset.com/sets/images/3567-1.jpg,4.99
3584,Rapid Return,2003,Sports,Basketball,47,1,http://images.brickset.com/sets/images/3584-1.jpg,5.49
3585,Snowboard Super Pipe,2003,Sports,Gravity Games,227,2,http://images.brickset.com/sets/images/3585-1.jpg,39.99
3586,Stunt Plane,2003,Explore,Logic,9,1,http://images.brickset.com/sets/images/3586-1.jpg,5.99
3587,Mini Dozer,2003,Explore,Logic,15,1,http://images.brickset.com/sets/images/3587-1.jpg,9.99
3588,Heavy Truck,2003,Explore,Logic,18,1,http://images.brickset.com/sets/images/3588-1.jpg,14.99
3589,Chopper,2003,Explore,Logic,22,1,http://images.brickset.com/sets/images/3589-1.jpg,24.99
3590,Drill,2003,Explore,Logic,24,1,http://images.brickset.com/sets/images/3590-1.jpg,24.99
3655,Fire Action,2003,Explore,Together,11,2,http://images.brickset.com/sets/images/3655-1.jpg,9.99
3656,Police Action,2003,Explore,Together,32,4,http://images.brickset.com/sets/images/3656-1.jpg,24.99
3657,Fire Fighters,2003,Explore,Together,35,3,http://images.brickset.com/sets/images/3657-1.jpg,37.99
3696,Tow-Me Truck,2003,Explore,Together,5,1,http://images.brickset.com/sets/images/3696-1.jpg,5.99
3697,Fearless Fire Fighter,2003,Explore,Together,5,1,http://images.brickset.com/sets/images/3697-1.jpg,5.99
3698,Friendly Police Car,2003,Explore,Together,4,1,http://images.brickset.com/sets/images/3698-1.jpg,5.99
3699,Happy Constructor,2003,Explore,Together,9,1,http://images.brickset.com/sets/images/3699-1.jpg,8.99
3700,Emergency Vehicles Set,2003,Explore,Together,9,3,http://images.brickset.com/sets/images/3700-1.jpg,14.99
4013,Create and Imagine,2003,Creator,,1000,NA,http://images.brickset.com/sets/images/4013-1.jpg,27.99
4023,Fun and Adventure,2003,Creator,,55,1,http://images.brickset.com/sets/images/4023-1.jpg,3.49
4024,Advent Calendar,2003,Creator,Seasonal,24,NA,http://images.brickset.com/sets/images/4024-1.jpg,14.99
4026,Create Your Dreams,2003,Creator,,100,NA,http://images.brickset.com/sets/images/4026-1.jpg,3.99
4027,Build and Imagine,2003,Creator,,100,NA,http://images.brickset.com/sets/images/4027-1.jpg,3.99
4028,World of Bricks,2003,Creator,,500,NA,http://images.brickset.com/sets/images/4028-1.jpg,9.99
4029,Build with Bricks Bucket,2003,Creator,,500,NA,http://images.brickset.com/sets/images/4029-1.jpg,14.99
4047,Ultimate Wheels,2003,Creator,Designer Set,514,NA,http://images.brickset.com/sets/images/4047-1.jpg,NA
4048,Mechs,2003,Creator,Designer Set,554,NA,http://images.brickset.com/sets/images/4048-1.jpg,NA
4090,Motion Madness,2003,Creator,Inventor Set,244,NA,http://images.brickset.com/sets/images/4090-1.jpg,12.99
4093,Wild Wind-Up,2003,Creator,Inventor Set,320,NA,http://images.brickset.com/sets/images/4093-1.jpg,19.99
4094,Motor Movers,2003,Creator,Inventor Set,255,NA,http://images.brickset.com/sets/images/4094-1.jpg,24.99
4095,Record and Play,2003,Creator,Inventor Set,345,NA,http://images.brickset.com/sets/images/4095-1.jpg,39.99
4096,Micro Wheels,2003,Creator,Designer Set,215,NA,http://images.brickset.com/sets/images/4096-1.jpg,9.99
4097,Mini Robots,2003,Creator,Designer Set,229,NA,http://images.brickset.com/sets/images/4097-1.jpg,9.99
4098,High Flyers,2003,Creator,Designer Set,197,NA,http://images.brickset.com/sets/images/4098-1.jpg,9.99
4099,Robobots,2003,Creator,Designer Set,325,NA,http://images.brickset.com/sets/images/4099-1.jpg,14.99
4100,Maximum Wheels,2003,Creator,Designer Set,299,NA,http://images.brickset.com/sets/images/4100-1.jpg,14.99
4101,Wild Collection,2003,Creator,Designer Set,492,NA,http://images.brickset.com/sets/images/4101-1.jpg,24.99
4278,Large Tub,2003,Creator,,1000,NA,http://images.brickset.com/sets/images/4278-1.jpg,29.99
4279,Creator Strata Red,2003,Creator,,1000,NA,http://images.brickset.com/sets/images/4279-1.jpg,29.99
4400,Build With Bricks,2003,Creator,,705,NA,http://images.brickset.com/sets/images/4400-1.jpg,NA
4401,Little Creations,2003,Creator,Designer Set,110,NA,http://images.brickset.com/sets/images/4401-1.jpg,5.99
4402,Sea Riders,2003,Creator,Designer Set,547,NA,http://images.brickset.com/sets/images/4402-1.jpg,29.99
4403,Air Blazers,2003,Creator,Designer Set,702,NA,http://images.brickset.com/sets/images/4403-1.jpg,34.99
4404,Land Busters,2003,Creator,Designer Set,770,NA,http://images.brickset.com/sets/images/4404-1.jpg,44.99
4475,Jabba's Message,2003,Star Wars,Episode IV-VI,46,3,http://images.brickset.com/sets/images/4475-1.jpg,5.99
4476,Jabba's Prize,2003,Star Wars,Episode IV-VI,40,2,http://images.brickset.com/sets/images/4476-1.jpg,5.99
4477,T-16 Skyhopper ,2003,Star Wars,Episode IV-VI,98,1,http://images.brickset.com/sets/images/4477-1.jpg,12.99
4478,Geonosian Fighter,2003,Star Wars,Episode II,170,4,http://images.brickset.com/sets/images/4478-1.jpg,19.99
4479,TIE Bomber,2003,Star Wars,Episode IV-VI,230,1,http://images.brickset.com/sets/images/4479-1.jpg,27.99
4480,Jabba's Palace,2003,Star Wars,Episode IV-VI,231,6,http://images.brickset.com/sets/images/4480-1.jpg,27.99
4481,Hailfire Droid,2003,Star Wars,Episode II,681,NA,http://images.brickset.com/sets/images/4481-1.jpg,44.99
4482,AT-TE,2003,Star Wars,Episode II,658,4,http://images.brickset.com/sets/images/4482-1.jpg,64.99
4483,AT-AT,2003,Star Wars,Episode IV-VI,1068,4,http://images.brickset.com/sets/images/4483-1.jpg,89.99
4484,X-Wing Fighter & TIE Advanced,2003,Star Wars,Mini Building Set,76,NA,http://images.brickset.com/sets/images/4484-1.jpg,3.99
4485,Sebulba's Podracer & Anakin's Podracer,2003,Star Wars,Mini Building Set,72,NA,http://images.brickset.com/sets/images/4485-1.jpg,3.99
4486,AT-ST & Snowspeeder,2003,Star Wars,Mini Building Set,76,NA,http://images.brickset.com/sets/images/4486-1.jpg,3.99
4487,Jedi Starfighter & Slave I,2003,Star Wars,Mini Building Set,53,NA,http://images.brickset.com/sets/images/4487-1.jpg,3.99
4488,Millennium Falcon,2003,Star Wars,Mini Building Set,87,NA,http://images.brickset.com/sets/images/4488-1.jpg,6.99
4489,AT-AT,2003,Star Wars,Mini Building Set,98,NA,http://images.brickset.com/sets/images/4489-1.jpg,6.99
4490,Republic Gunship,2003,Star Wars,Mini Building Set,102,NA,http://images.brickset.com/sets/images/4490-1.jpg,6.99
4491,MTT,2003,Star Wars,Mini Building Set,99,NA,http://images.brickset.com/sets/images/4491-1.jpg,6.99
4511,High Speed Train,2003,World City,Trains,336,3,http://images.brickset.com/sets/images/4511-1.jpg,69.99
4512,Cargo Train,2003,World City,Trains,548,3,http://images.brickset.com/sets/images/4512-1.jpg,99.99
4513,Grand Central Station,2003,World City,Trains,354,5,http://images.brickset.com/sets/images/4513-1.jpg,39.99
4514,Cargo Crane,2003,World City,Trains,177,2,http://images.brickset.com/sets/images/4514-1.jpg,14.99
4651,Police Motorcycle,2003,4 Juniors,City,11,1,http://images.brickset.com/sets/images/4651-1.jpg,2.99
4652,Tow Truck,2003,4 Juniors,City,25,1,http://images.brickset.com/sets/images/4652-1.jpg,9.99
4653,Dump Truck,2003,4 Juniors,City,27,1,http://images.brickset.com/sets/images/4653-1.jpg,9.99
4654,Tanker Truck,2003,4 Juniors,City,42,1,http://images.brickset.com/sets/images/4654-1.jpg,14.99
4655,Quick Fix Station,2003,4 Juniors,City,97,2,http://images.brickset.com/sets/images/4655-1.jpg,24.99
4657,Fire Squad HQ,2003,4 Juniors,City,139,3,http://images.brickset.com/sets/images/4657-1.jpg,39.99
4719,Quality Quidditch Supplies,2003,Harry Potter,Chamber of Secrets,120,1,http://images.brickset.com/sets/images/4719-1.jpg,8.99
4720,Knockturn Alley,2003,Harry Potter,Chamber of Secrets,209,2,http://images.brickset.com/sets/images/4720-1.jpg,19.99
4850,Spider-Man's first chase,2003,Spider-Man,,191,3,http://images.brickset.com/sets/images/4850-1.jpg,17.99
4851,Spider-Man and Green Goblin -- The origins,2003,Spider-Man,,218,6,http://images.brickset.com/sets/images/4851-1.jpg,24.99
4852,Spider-Man vs. Green Goblin -- The final showdown,2003,Spider-Man,,360,4,http://images.brickset.com/sets/images/4852-1.jpg,44.99
5012,Soccer,2003,Sports,Football,15,1,http://images.brickset.com/sets/images/5012-1.jpg,0.78
5014,Hockey,2003,Sports,Hockey,28,NA,http://images.brickset.com/sets/images/5014-1.jpg,0.78
5015,Skater,2003,Sports,Gravity Games,15,1,http://images.brickset.com/sets/images/5015-1.jpg,0.78
5211,Explore Half Strata Box,2003,Explore,Imagination,110,NA,http://images.brickset.com/sets/images/5211-1.jpg,19.99
5212,Explore Strata,2003,Explore,Imagination,139,NA,http://images.brickset.com/sets/images/5212-1.jpg,29.99
5213,Big Bricks Box,2003,Explore,Imagination,140,NA,http://images.brickset.com/sets/images/5213-1.jpg,12.99
5437,Chicken,2003,Explore,Imagination,6,NA,http://images.brickset.com/sets/images/5437-1.jpg,NA
5441,Smiling Rattle,2003,Explore,Being Me,2,NA,http://images.brickset.com/sets/images/5441-1.jpg,3.99
5443,Curly Hanging Rattle,2003,Explore,Being Me,2,NA,http://images.brickset.com/sets/images/5443-1.jpg,4.99
5446,Roll 'n' Tip,2003,Explore,Being Me,1,NA,http://images.brickset.com/sets/images/5446-1.jpg,7.99
5449,Stack 'n' Learn Sorter,2003,Explore,Being Me,13,NA,http://images.brickset.com/sets/images/5449-1.jpg,9.99
5450,Discovery Bird,2003,Explore,Being Me,2,NA,http://images.brickset.com/sets/images/5450-1.jpg,12.99
5451,Musical Sea Mobile,2003,Explore,Being Me,NA,NA,http://images.brickset.com/sets/images/5451-1.jpg,24.99
5856,Paprika and the Mischievous Monkey,2003,Belville,,51,1,http://images.brickset.com/sets/images/5856-1.jpg,5.99
5857,Safran's Amazing Bazaar,2003,Belville,,93,1,http://images.brickset.com/sets/images/5857-1.jpg,17.99
5858,The Golden Palace,2003,Belville,,173,2,http://images.brickset.com/sets/images/5858-1.jpg,44.99
5859,Little Garden Fairy,2003,Belville,,51,1,http://images.brickset.com/sets/images/5859-1.jpg,5.99
5861,Fairy Island,2003,Belville,,101,2,http://images.brickset.com/sets/images/5861-1.jpg,19.99
5862,Flower Fairy Party,2003,Belville,,161,2,http://images.brickset.com/sets/images/5862-1.jpg,32.99
65182,Slammer Stadium,2003,Sports,Product Collection,22,NA,http://images.brickset.com/sets/images/65182-1.jpg,NA
65295,Bionicle twin-pack with gold mask,2003,Bionicle,Product Collection,50,NA,http://images.brickset.com/sets/images/65295-1.jpg,NA
65296,Bionicle twin-pack with gold mask,2003,Bionicle,Product Collection,50,NA,http://images.brickset.com/sets/images/65296-1.jpg,NA
65297,Bionicle twin-pack with gold mask,2003,Bionicle,Product Collection,50,NA,http://images.brickset.com/sets/images/65297-1.jpg,NA
7030,Squad Car,2003,World City,Police and Rescue,52,1,http://images.brickset.com/sets/images/7030-1.jpg,2.99
7031,Helicopter,2003,World City,Police and Rescue,88,1,http://images.brickset.com/sets/images/7031-1.jpg,7.99
7032,Police 4WD and Undercover Van,2003,World City,Police and Rescue,154,2,http://images.brickset.com/sets/images/7032-1.jpg,9.99
7033,Armoured Car Action,2003,World City,Police and Rescue,181,2,http://images.brickset.com/sets/images/7033-1.jpg,14.99
7034,Surveillance Truck,2003,World City,Police and Rescue,261,2,http://images.brickset.com/sets/images/7034-1.jpg,24.99
7035,Police HQ,2003,World City,Police and Rescue,422,4,http://images.brickset.com/sets/images/7035-1.jpg,39.99
7212,Inflight Sales,2003,Creator,Designer Set,129,NA,http://images.brickset.com/sets/images/7212-1.jpg,NA
7409,Secret of the Tomb,2003,Adventurers,Orient Expedition,42,2,http://images.brickset.com/sets/images/7409-1.jpg,2.99
7410,Jungle River,2003,Adventurers,Orient Expedition,64,1,http://images.brickset.com/sets/images/7410-1.jpg,5.99
7411,Tygurah's Roar,2003,Adventurers,Orient Expedition,87,1,http://images.brickset.com/sets/images/7411-1.jpg,7.99
7412,Yeti's Hideout,2003,Adventurers,Orient Expedition,107,1,http://images.brickset.com/sets/images/7412-1.jpg,7.99
7413,Passage of Jun-Chi,2003,Adventurers,Orient Expedition,94,1,http://images.brickset.com/sets/images/7413-1.jpg,7.99
7414,Elephant Caravan,2003,Adventurers,Orient Expedition,86,3,http://images.brickset.com/sets/images/7414-1.jpg,14.99
7415,Aero Nomad,2003,Adventurers,Orient Expedition,120,2,http://images.brickset.com/sets/images/7415-1.jpg,14.99
7416,Emperor's Ship,2003,Adventurers,Orient Expedition,177,3,http://images.brickset.com/sets/images/7416-1.jpg,14.99
7417,Temple of Mount Everest,2003,Adventurers,Orient Expedition,292,4,http://images.brickset.com/sets/images/7417-1.jpg,24.99
7418,Scorpion Palace,2003,Adventurers,Orient Expedition,341,5,http://images.brickset.com/sets/images/7418-1.jpg,39.99
7419,Dragon Fortress,2003,Adventurers,Orient Expedition,732,9,http://images.brickset.com/sets/images/7419-1.jpg,69.99
7420,Thunder Blazer,2003,Adventurers,Orient Expedition,69,1,http://images.brickset.com/sets/images/7420-1.jpg,5.99
7422,Red Eagle,2003,Adventurers,Orient Expedition,33,1,http://images.brickset.com/sets/images/7422-1.jpg,1.99
7423,Mountain Sleigh,2003,Adventurers,Orient Expedition,30,1,http://images.brickset.com/sets/images/7423-1.jpg,1.99
7424,Black Cruiser,2003,Adventurers,Orient Expedition,28,1,http://images.brickset.com/sets/images/7424-1.jpg,1.99
7435,Tiny's Day and Night Lever,2003,Explore,Little Robots,12,1,http://images.brickset.com/sets/images/7435-1.jpg,4.99
7436,Sporty's Jumping Gym,2003,Explore,Little Robots,10,1,http://images.brickset.com/sets/images/7436-1.jpg,9.99
7437,Gardening with Stripy,2003,Explore,Little Robots,23,1,http://images.brickset.com/sets/images/7437-1.jpg,14.99
7439,Stretchy's Junk Yard,2003,Explore,Little Robots,36,2,http://images.brickset.com/sets/images/7439-1.jpg,19.99
7441,Tiny & Friends,2003,Explore,Little Robots,53,4,http://images.brickset.com/sets/images/7441-1.jpg,29.99
7446,Tiny,2003,Explore,Little Robots,2,1,http://images.brickset.com/sets/images/7446-1.jpg,7.99
7449,Sporty,2003,Explore,Little Robots,2,1,http://images.brickset.com/sets/images/7449-1.jpg,19.99
7450,Stretchy,2003,Explore,Little Robots,1,1,http://images.brickset.com/sets/images/7450-1.jpg,19.99
7467,International Space Station,2003,Discovery,,162,NA,http://images.brickset.com/sets/images/7467-1.jpg,9.99
7468,Saturn V Moon Mission,2003,Discovery,,178,NA,http://images.brickset.com/sets/images/7468-1.jpg,14.99
7469,Mission To Mars,2003,Discovery,,418,NA,http://images.brickset.com/sets/images/7469-1.jpg,24.99
7470,Space Shuttle Discovery-STS-31,2003,Discovery,,828,NA,http://images.brickset.com/sets/images/7470-1.jpg,49.99
7471,Mars Exploration Rover,2003,Discovery,,870,NA,http://images.brickset.com/sets/images/7471-1.jpg,69.99
7501,Bangle Minis,2003,Clikits,,32,NA,http://images.brickset.com/sets/images/7501-1.jpg,2.99
7502,Photo Minis,2003,Clikits,,30,NA,http://images.brickset.com/sets/images/7502-1.jpg,2.99
7503,Memo Minis,2003,Clikits,,24,NA,http://images.brickset.com/sets/images/7503-1.jpg,2.99
7507,Jewels 'n' Rings,2003,Clikits,,78,NA,http://images.brickset.com/sets/images/7507-1.jpg,6.99
7508,Jewels 'n' Bands,2003,Clikits,,78,NA,http://images.brickset.com/sets/images/7508-1.jpg,6.99
7509,Cool Jewels 'n' Clips,2003,Clikits,,70,NA,http://images.brickset.com/sets/images/7509-1.jpg,6.99
7510,Trendy Tote Hot Pink,2003,Clikits,,89,NA,http://images.brickset.com/sets/images/7510-1.jpg,12.99
7511,Trendy Tote Tangerine,2003,Clikits,,94,NA,http://images.brickset.com/sets/images/7511-1.jpg,12.99
7512,Trendy Tote Sky Blue,2003,Clikits,,94,NA,http://images.brickset.com/sets/images/7512-1.jpg,12.99
7513,Ultimate Design Studio,2003,Clikits,,281,NA,http://images.brickset.com/sets/images/7513-1.jpg,29.99
7517,Cool Room Decor,2003,Clikits,,131,NA,http://images.brickset.com/sets/images/7517-1.jpg,9.99
7518,Cool Room Catchers,2003,Clikits,,111,NA,http://images.brickset.com/sets/images/7518-1.jpg,9.99
7519,Cool Room Frames,2003,Clikits,,111,NA,http://images.brickset.com/sets/images/7519-1.jpg,9.99
7520,Pillow Decor 'N' More,2003,Clikits,,104,NA,http://images.brickset.com/sets/images/7520-1.jpg,19.99
7521,Pretty Punch Activity Set,2003,Clikits,,30,NA,http://images.brickset.com/sets/images/7521-1.jpg,12.99
7522,Let's Party Set,2003,Clikits,,3,NA,http://images.brickset.com/sets/images/7522-1.jpg,19.99
8350,Pro Stunt,2003,Racers,Drome Racers,30,NA,http://images.brickset.com/sets/images/8350-1.jpg,2.99
8353,Slammer Rhino,2003,Racers,Drome Racers,220,NA,http://images.brickset.com/sets/images/8353-1.jpg,14.99
8354,Exo Force Bike,2003,Racers,Drome Racers,101,NA,http://images.brickset.com/sets/images/8354-1.jpg,7.99
8355,H.O.T. Blaster Bike,2003,Racers,Drome Racers,88,NA,http://images.brickset.com/sets/images/8355-1.jpg,7.99
8356,Jungle Monster,2003,Racers,Drome Racers,116,1,http://images.brickset.com/sets/images/8356-1.jpg,9.99
8357,Zonic Strike,2003,Racers,Drome Racers,107,1,http://images.brickset.com/sets/images/8357-1.jpg,9.99
8358,Off-Roader,2003,Racers,Drome Racers,26,NA,http://images.brickset.com/sets/images/8358-1.jpg,2.99
8359,Desert Racer,2003,Racers,Drome Racers,27,NA,http://images.brickset.com/sets/images/8359-1.jpg,2.99
8360,Track Racer,2003,Racers,Drome Racers,24,NA,http://images.brickset.com/sets/images/8360-1.jpg,2.99
8363,Baja Desert Racers,2003,Racers,Drome Racers,322,NA,http://images.brickset.com/sets/images/8363-1.jpg,29.99
8364,Multi-Challenge Race Track,2003,Racers,Drome Racers,638,NA,http://images.brickset.com/sets/images/8364-1.jpg,69.99
8365,Tuneable Racer,2003,Racers,Drome Racers,196,NA,http://images.brickset.com/sets/images/8365-1.jpg,59.99
8366,Supersonic RC,2003,Racers,Drome Racers,429,NA,http://images.brickset.com/sets/images/8366-1.jpg,79.99
8370,Nitro Stunt Bike,2003,Racers,Drome Racers,92,NA,http://images.brickset.com/sets/images/8370-1.jpg,7.99
8371,Extreme Power Bike,2003,Racers,Drome Racers,98,NA,http://images.brickset.com/sets/images/8371-1.jpg,7.99
8374,Williams F1 Team Racer,2003,Racers,Williams F1,98,1,http://images.brickset.com/sets/images/8374-1.jpg,9.99
8376,Hot Flame RC Car,2003,Racers,Drome Racers,257,NA,http://images.brickset.com/sets/images/8376-1.jpg,NA
8438,Pneumatic Crane Truck,2003,Technic,,848,NA,http://images.brickset.com/sets/images/8438-1.jpg,NA
8441,Fork-Lift Truck,2003,Technic,,70,NA,http://images.brickset.com/sets/images/8441-1.jpg,4.99
8451,Dump Truck,2003,Technic,,183,NA,http://images.brickset.com/sets/images/8451-1.jpg,14.99
8453,Front-End Loader,2003,Technic,,214,NA,http://images.brickset.com/sets/images/8453-1.jpg,14.99
8454,Rescue Truck,2003,Technic,,639,NA,http://images.brickset.com/sets/images/8454-1.jpg,49.99
8455,Back-Hoe,2003,Technic,,704,NA,http://images.brickset.com/sets/images/8455-1.jpg,69.99
8573,Nuhvok-Kal,2003,Bionicle,Bohrok-Kal,41,NA,http://images.brickset.com/sets/images/8573-1.jpg,4.99
8574,Tahnok-Kal,2003,Bionicle,Bohrok-Kal,41,NA,http://images.brickset.com/sets/images/8574-1.jpg,4.99
8575,Kohrak-Kal,2003,Bionicle,Bohrok-Kal,41,NA,http://images.brickset.com/sets/images/8575-1.jpg,4.99
